"customer_key","customer_number","customer_name","age","age_group","customer_segment","last_order_date","recency","total_order","total_sales","total_quantity","total_product","lifespan","avg_order","avg_monthly_spend"
13406,"AW00024405","Tara Rai",85,"50 and above","New","2013-01-22",149,1,2419.0,2.0,2,0,2419.0,2419.0
13407,"AW00024406","Reginald Vazquez",45,"40-49","New","2013-12-20",138,1,196.0,3.0,3,0,196.0,196.0
13408,"AW00024407","Makayla Peterson",56,"50 and above","New","2013-11-13",139,1,72.0,3.0,3,0,72.0,72.0
13409,"AW00024408","Jordan Diaz",56,"50 and above","New","2013-11-27",139,1,96.0,4.0,4,0,96.0,96.0
13410,"AW00024409","Jackson Hernandez",56,"50 and above","New","2013-12-21",138,1,72.0,3.0,3,0,72.0,72.0
13411,"AW00024410","Sara Sanders",52,"50 and above","New","2013-11-08",139,1,194.0,3.0,3,0,194.0,194.0
13412,"AW00024411","Johnathan Sanchez",57,"50 and above","New","2013-03-22",147,1,72.0,3.0,3,0,72.0,72.0
13413,"AW00024412","Angelica Patterson",57,"50 and above","New","2013-05-06",145,1,39.0,3.0,3,0,39.0,39.0
13414,"AW00024413","Nathan Lewis",52,"50 and above","New","2013-01-12",149,1,2407.0,4.0,4,0,2407.0,2407.0
13415,"AW00024414","Adam Edwards",57,"50 and above","New","2013-01-20",149,1,2398.0,3.0,3,0,2398.0,2398.0
13416,"AW00024415","Kaylee Ward",58,"50 and above","New","2013-02-10",148,1,5.0,1.0,1,0,5.0,5.0
13417,"AW00024416","Oscar Jenkins",58,"50 and above","New","2013-08-29",142,1,96.0,4.0,4,0,96.0,96.0
13418,"AW00024417","Christopher Harris",58,"50 and above","New","2013-01-08",149,1,2467.0,6.0,6,0,2467.0,2467.0
13419,"AW00024418","Brandon Garcia",64,"50 and above","Regular","2013-04-27",146,2,4329.0,3.0,3,16,2164.5,271.0
13420,"AW00024419","Kaylee Rivera",59,"50 and above","New","2013-04-27",146,1,72.0,3.0,3,0,72.0,72.0
13421,"AW00024420","Marcus Price",64,"50 and above","New","2013-01-23",149,1,2393.0,2.0,2,0,2393.0,2393.0
13422,"AW00024421","Seth Kelly",64,"50 and above","New","2013-01-26",149,1,2447.0,3.0,3,0,2447.0,2447.0
13423,"AW00024422","Thomas Lal",84,"50 and above","New","2013-04-21",146,1,153.0,2.0,2,0,153.0,153.0
13424,"AW00024423","Alyssa Harris",84,"50 and above","New","2013-03-28",147,1,33.0,1.0,1,0,33.0,33.0
13425,"AW00024424","Morgan Russell",73,"50 and above","New","2013-03-21",147,1,250.0,4.0,4,0,250.0,250.0
13426,"AW00024425","Chloe Ward",54,"50 and above","New","2013-01-04",150,1,2419.0,2.0,2,0,2419.0,2419.0
13427,"AW00024426","Jordan Russell",59,"50 and above","New","2013-10-21",140,1,72.0,3.0,3,0,72.0,72.0
13428,"AW00024427","Evelyn Fernandez",59,"50 and above","New","2013-01-18",149,1,2400.0,4.0,4,0,2400.0,2400.0
13429,"AW00024428","Hailey Price",59,"50 and above","New","2013-11-19",139,1,153.0,2.0,2,0,153.0,153.0
13430,"AW00024429","Isabelle Hughes",54,"50 and above","New","2013-02-17",148,1,146.0,5.0,5,0,146.0,146.0
13431,"AW00024430","Dalton Long",65,"50 and above","New","2013-05-29",145,1,131.0,5.0,5,0,131.0,131.0
13432,"AW00024431","Abigail Morgan",65,"50 and above","Regular","2013-05-12",145,2,4334.0,4.0,4,17,2167.0,255.0
13433,"AW00024432","Dalton Reed",65,"50 and above","New","2013-05-10",145,1,2438.0,2.0,2,0,2438.0,2438.0
13434,"AW00024433","Luis Simmons",65,"50 and above","New","2013-01-25",149,1,2442.0,4.0,4,0,2442.0,2442.0
13435,"AW00024434","Jordan Butler",65,"50 and above","New","2013-01-08",149,1,2398.0,3.0,3,0,2398.0,2398.0
13436,"AW00024435","Mariah Hughes",66,"50 and above","New","2013-04-18",146,1,47.0,4.0,4,0,47.0,47.0
13437,"AW00024436","Jennifer Hernandez",61,"50 and above","New","2013-02-25",148,1,2438.0,2.0,2,0,2438.0,2438.0
13438,"AW00024437","Nicole Blue",55,"50 and above","New","2013-02-21",148,1,2427.0,4.0,4,0,2427.0,2427.0
13439,"AW00024438","Xavier Robinson",67,"50 and above","New","2014-01-16",137,1,96.0,4.0,4,0,96.0,96.0
13440,"AW00024439","Xavier Watson",63,"50 and above","New","2013-08-31",142,1,72.0,3.0,3,0,72.0,72.0
13441,"AW00024440","Jordyn Hughes",57,"50 and above","New","2013-04-24",146,1,61.0,3.0,3,0,61.0,61.0
13442,"AW00024441","Tristan Bryant",68,"50 and above","New","2013-05-30",145,1,2419.0,2.0,2,0,2419.0,2419.0
13443,"AW00024442","Briana Gutierrez",68,"50 and above","New","2013-08-25",142,1,83.0,2.0,2,0,83.0,83.0
13444,"AW00024443","Edgar Suri",68,"50 and above","New","2014-01-06",137,1,35.0,2.0,2,0,35.0,35.0
13445,"AW00024444","Elijah Griffin",51,"50 and above","New","2013-06-06",144,1,2443.0,3.0,3,0,2443.0,2443.0
13446,"AW00024445","Lauren Brooks",57,"50 and above","New","2013-05-30",145,1,2419.0,2.0,2,0,2419.0,2419.0
13447,"AW00024446","Brianna Robinson",63,"50 and above","New","2013-06-16",144,1,2447.0,3.0,3,0,2447.0,2447.0
13448,"AW00024447","Cody Morgan",70,"50 and above","New","2013-03-05",148,1,751.0,2.0,2,0,751.0,751.0
13449,"AW00024448","Amanda Lopez",65,"50 and above","New","2013-10-05",141,1,72.0,3.0,3,0,72.0,72.0
13450,"AW00024449","Melanie Simmons",70,"50 and above","New","2013-05-14",145,1,39.0,3.0,3,0,39.0,39.0
13451,"AW00024450","Isabel Long",70,"50 and above","New","2013-03-17",147,1,68.0,2.0,2,0,68.0,68.0
13452,"AW00024451","Bailey Morgan",70,"50 and above","New","2013-04-13",146,1,39.0,3.0,3,0,39.0,39.0
13453,"AW00024452","Megan Coleman",70,"50 and above","New","2013-03-06",147,1,33.0,1.0,1,0,33.0,33.0
13454,"AW00024453","Cassie Yuan",50,"50 and above","New","2013-10-19",140,1,60.0,3.0,3,0,60.0,60.0
13455,"AW00024454","Carol Zhou",55,"50 and above","New","2013-06-11",144,1,21.0,1.0,1,0,21.0,21.0
13456,"AW00024455","Alejandro Chander",55,"50 and above","New","2013-04-15",146,1,75.0,3.0,3,0,75.0,75.0
13457,"AW00024456","Danny Ruiz",39,"30-39","New","2013-07-23",143,1,21.0,1.0,1,0,21.0,21.0
13458,"AW00024457","Meghan Alonso",51,"50 and above","New","2013-06-14",144,2,3356.0,3.0,3,7,1678.0,479.0
13459,"AW00024458","Frederick Rodriguez",51,"50 and above","New","2013-11-04",140,2,4144.0,2.0,2,11,2072.0,377.0
13460,"AW00024459","Kristin Carson",41,"40-49","New","2013-11-16",139,2,3961.0,4.0,4,11,1980.5,360.0
13461,"AW00024460","Willie Nara",57,"50 and above","New","2013-05-31",145,2,3302.0,2.0,2,6,1651.0,550.0
13462,"AW00024461","Ruth Sai",51,"50 and above","New","2013-06-02",145,2,3302.0,2.0,2,6,1651.0,550.0
13463,"AW00024462","Donald Fernandez",57,"50 and above","New","2013-06-01",145,2,3617.0,3.0,3,6,1808.5,603.0
13464,"AW00024463","Kristen Zheng",89,"50 and above","New","2013-10-29",140,2,3918.0,3.0,3,10,1959.0,392.0
13465,"AW00024464","Joanna Torres",53,"50 and above","New","2013-06-14",144,1,5.0,1.0,1,0,5.0,5.0
13466,"AW00024465","Tara Andersen",59,"50 and above","New","2013-06-04",145,2,3356.0,3.0,3,6,1678.0,559.0
13467,"AW00024466","Alexa Travers",59,"50 and above","New","2013-06-04",145,2,3337.0,3.0,3,6,1668.5,556.0
13468,"AW00024467","Susan He",59,"50 and above","New","2013-06-02",145,2,3337.0,3.0,3,5,1668.5,667.0
13469,"AW00024468","Whitney Patel",54,"50 and above","New","2013-11-21",139,2,4144.0,2.0,2,11,2072.0,377.0
13470,"AW00024469","Roger Andersen",54,"50 and above","New","2013-02-16",148,1,64.0,3.0,3,0,64.0,64.0
13471,"AW00024470","Clarence Lal",54,"50 and above","New","2013-05-01",146,1,40.0,2.0,2,0,40.0,40.0
13472,"AW00024471","Ricardo Chande",55,"50 and above","New","2013-04-01",147,1,5.0,1.0,1,0,5.0,5.0
13473,"AW00024472","Jake He",55,"50 and above","New","2013-12-16",138,1,13.0,2.0,2,0,13.0,13.0
13474,"AW00024473","Marco Rana",50,"50 and above","New","2013-08-29",142,1,14.0,2.0,2,0,14.0,14.0
13475,"AW00024474","Rosa Guo",51,"50 and above","New","2013-11-30",139,2,3883.0,2.0,2,11,1941.5,353.0
13476,"AW00024475","Gilbert Zhou",56,"50 and above","Regular","2013-12-22",138,2,3946.0,4.0,4,12,1973.0,329.0
13477,"AW00024476","Jared Brooks",47,"40-49","New","2013-05-30",145,2,3563.0,2.0,2,6,1781.5,594.0
13478,"AW00024477","Warren Zeng",58,"50 and above","New","2013-07-05",144,2,3302.0,2.0,2,6,1651.0,550.0
13479,"AW00024478","Lindsay Sharma",53,"50 and above","New","2013-07-26",143,2,3337.0,3.0,3,7,1668.5,477.0
13480,"AW00024479","Desir├®e Moreno",53,"50 and above","New","2014-01-17",137,1,7.0,2.0,2,0,7.0,7.0
13481,"AW00024480","Kelli Liu",61,"50 and above","Regular","2013-12-19",138,2,4175.0,5.0,5,12,2087.5,348.0
13482,"AW00024481","Dennis Sun",55,"50 and above","Regular","2013-12-16",138,2,4179.0,3.0,3,12,2089.5,348.0
13483,"AW00024482","Roy Ramos",55,"50 and above","New","2013-12-15",138,2,3883.0,2.0,2,11,1941.5,353.0
13484,"AW00024483","Arthur Kapoor",83,"50 and above","New","2013-09-16",141,1,24.0,3.0,3,0,24.0,24.0
13485,"AW00024484","Chad Anand",59,"50 and above","New","2013-07-02",144,2,3563.0,2.0,2,7,1781.5,509.0
13486,"AW00024485","Franklin Ma",66,"50 and above","New","2013-07-14",143,2,3356.0,3.0,3,6,1678.0,559.0
13487,"AW00024486","Rafael Zeng",44,"40-49","New","2013-02-01",149,1,37.0,2.0,2,0,37.0,37.0
13488,"AW00024487","Samantha Harris",44,"40-49","New","2013-08-23",142,1,5.0,1.0,1,0,5.0,5.0
13489,"AW00024488","Gavin Gonzales",44,"40-49","New","2013-12-22",138,1,14.0,2.0,2,0,14.0,14.0
13490,"AW00024489","Shelby Murphy",43,"40-49","New","2013-04-13",146,1,5.0,1.0,1,0,5.0,5.0
13491,"AW00024490","Dwayne Suarez",39,"30-39","New","2013-09-18",141,1,37.0,2.0,2,0,37.0,37.0
13492,"AW00024491","Kaitlyn Russell",39,"30-39","New","2011-12-17",162,1,3578.0,1.0,1,0,3578.0,3578.0
13493,"AW00024492","Devin Lopez",40,"40-49","New","2013-03-03",148,1,791.0,4.0,4,0,791.0,791.0
13494,"AW00024493","Seth Bennett",40,"40-49","New","2011-12-02",163,1,3578.0,1.0,1,0,3578.0,3578.0
13495,"AW00024494","Rafael Zhou",82,"50 and above","New","2013-01-31",149,1,10.0,1.0,1,0,10.0,10.0
13496,"AW00024495","Kellie Ortega",71,"50 and above","New","2014-01-14",137,1,15.0,2.0,2,0,15.0,15.0
13497,"AW00024496","Katelyn Mitchell",41,"40-49","Regular","2013-06-04",145,2,4349.0,3.0,3,18,2174.5,242.0
13498,"AW00024497","Abigail James",41,"40-49","New","2013-02-04",149,1,72.0,3.0,3,0,72.0,72.0
13499,"AW00024498","Angela Washington",41,"40-49","New","2013-06-10",144,1,2407.0,4.0,4,0,2407.0,2407.0
13500,"AW00024499","Olivia Lewis",42,"40-49","New","2013-05-21",145,1,33.0,1.0,1,0,33.0,33.0
13501,"AW00024500","Seth Johnson",42,"40-49","New","2013-06-12",144,1,72.0,3.0,3,0,72.0,72.0
13502,"AW00024501","Victoria Garcia",40,"40-49","New","2011-12-27",162,1,3578.0,1.0,1,0,3578.0,3578.0
13503,"AW00024502","Deb Price",79,"50 and above","New","2013-07-17",143,2,3622.0,4.0,4,7,1811.0,517.0
13504,"AW00024503","Laura Ma",73,"50 and above","New","2013-07-30",143,2,3617.0,3.0,3,7,1808.5,517.0
13505,"AW00024504","Eddie Navarro",78,"50 and above","New","2013-07-11",143,2,3563.0,2.0,2,6,1781.5,594.0
13506,"AW00024505","Clifford Gonzalez",70,"50 and above","New","2013-07-12",143,2,3302.0,2.0,2,6,1651.0,550.0
13507,"AW00024506","Jaime Mu├▒oz",76,"50 and above","New","2013-07-19",143,2,3563.0,2.0,2,7,1781.5,509.0
13508,"AW00024507","Madison Garcia",43,"40-49","New","2013-09-14",141,1,33.0,1.0,1,0,33.0,33.0
13509,"AW00024508","Alex Phillips",43,"40-49","New","2013-10-16",140,1,122.0,4.0,4,0,122.0,122.0
13510,"AW00024509","Emma Long",43,"40-49","New","2013-11-07",139,1,35.0,2.0,2,0,35.0,35.0
13511,"AW00024510","Christian Martinez",43,"40-49","New","2013-10-03",141,1,61.0,3.0,3,0,61.0,61.0
13512,"AW00024511","Logan Hall",43,"40-49","New","2013-08-28",142,1,37.0,2.0,2,0,37.0,37.0
13513,"AW00024512","Adrienne Jim├®nez",43,"40-49","New","2013-07-13",143,1,33.0,1.0,1,0,33.0,33.0
13514,"AW00024513","Alejandro Deng",43,"40-49","New","2013-04-11",146,1,39.0,3.0,3,0,39.0,39.0
13515,"AW00024514","Jesse Phillips",43,"40-49","New","2013-07-18",143,1,37.0,2.0,2,0,37.0,37.0
13516,"AW00024515","Ian Jones",43,"40-49","New","2013-12-20",138,1,72.0,3.0,3,0,72.0,72.0
13517,"AW00024516","Rachel Moore",44,"40-49","New","2013-02-08",148,1,39.0,3.0,3,0,39.0,39.0
13518,"AW00024517","Brandon Harris",45,"40-49","New","2013-12-29",138,1,87.0,3.0,3,0,87.0,87.0
13519,"AW00024518","Stephanie Allen",45,"40-49","New","2013-07-07",143,1,37.0,2.0,2,0,37.0,37.0
13520,"AW00024519","Carlos King",40,"40-49","New","2013-10-06",140,1,39.0,3.0,3,0,39.0,39.0
13521,"AW00024520","Joseph Wilson",46,"40-49","New","2013-06-28",144,1,2462.0,3.0,3,0,2462.0,2462.0
13522,"AW00024521","Jordyn Wood",47,"40-49","New","2013-02-16",148,1,2419.0,2.0,2,0,2419.0,2419.0
13523,"AW00024522","Alex Perez",45,"40-49","New","2013-02-04",149,1,2483.0,3.0,3,0,2483.0,2483.0
13524,"AW00024523","Mariah Coleman",51,"50 and above","New","2013-02-07",148,1,2492.0,6.0,6,0,2492.0,2492.0
13525,"AW00024524","Megan Lewis",46,"40-49","New","2013-09-16",141,1,35.0,2.0,2,0,35.0,35.0
13526,"AW00024525","James Nelson",51,"50 and above","New","2013-03-11",147,1,7.0,2.0,2,0,7.0,7.0
13527,"AW00024526","Julian Barnes",52,"50 and above","New","2013-02-25",148,1,2419.0,2.0,2,0,2419.0,2419.0
13528,"AW00024527","Gavin Coleman",52,"50 and above","New","2013-02-27",148,1,2419.0,2.0,2,0,2419.0,2419.0
13529,"AW00024528","Katherine Hernandez",52,"50 and above","New","2013-02-04",149,1,2420.0,4.0,4,0,2420.0,2420.0
13530,"AW00024529","Jillian Martinez",52,"50 and above","New","2013-02-04",149,1,2398.0,3.0,3,0,2398.0,2398.0
13531,"AW00024530","Franklin She",52,"50 and above","New","2013-05-01",146,1,37.0,2.0,2,0,37.0,37.0
13532,"AW00024531","Andres Xie",61,"50 and above","New","2013-07-19",143,1,68.0,2.0,2,0,68.0,68.0
13533,"AW00024532","Phillip Perez",61,"50 and above","New","2013-11-03",140,1,39.0,2.0,2,0,39.0,39.0
13534,"AW00024533","Blake Long",55,"50 and above","New","2013-12-30",138,1,32.0,2.0,2,0,32.0,32.0
13535,"AW00024534","Alisha Luo",61,"50 and above","New","2013-03-03",148,1,2534.0,4.0,4,0,2534.0,2534.0
13536,"AW00024535","David Shepard",62,"50 and above","New","2013-07-14",143,1,4.0,1.0,1,0,4.0,4.0
13537,"AW00024536","Cynthia Perez",51,"50 and above","New","2013-06-01",145,1,587.0,2.0,2,0,587.0,587.0
13538,"AW00024537","Cynthia Saunders",62,"50 and above","New","2013-03-01",148,1,2511.0,4.0,4,0,2511.0,2511.0
13539,"AW00024538","Latasha Diaz",57,"50 and above","New","2013-11-26",139,1,4.0,1.0,1,0,4.0,4.0
13540,"AW00024539","Colin Zheng",63,"50 and above","New","2013-04-21",146,1,39.0,2.0,2,0,39.0,39.0
13541,"AW00024540","Janet Martin",57,"50 and above","New","2013-06-09",144,1,70.0,3.0,3,0,70.0,70.0
13542,"AW00024541","Janet Sheperdigian",47,"40-49","New","2013-12-18",138,1,37.0,3.0,3,0,37.0,37.0
13543,"AW00024542","Arturo Liang",58,"50 and above","New","2013-12-03",139,1,124.0,2.0,2,0,124.0,124.0
13544,"AW00024543","Arthur Moreno",64,"50 and above","New","2013-06-23",144,1,54.0,2.0,2,0,54.0,54.0
13545,"AW00024544","Kellie Romero",64,"50 and above","New","2013-03-08",147,1,6.0,2.0,2,0,6.0,6.0
13546,"AW00024545","Douglas Raman",64,"50 and above","New","2013-09-26",141,1,70.0,3.0,3,0,70.0,70.0
13547,"AW00024546","Adam Hughes",54,"50 and above","New","2013-04-15",146,1,37.0,3.0,3,0,37.0,37.0
13548,"AW00024547","Dana Gomez",75,"50 and above","New","2013-06-24",144,1,39.0,2.0,2,0,39.0,39.0
13549,"AW00024548","Crystal Liu",75,"50 and above","New","2013-05-19",145,1,39.0,2.0,2,0,39.0,39.0
13550,"AW00024549","Darryl Li",69,"50 and above","New","2013-04-25",146,1,2515.0,4.0,4,0,2515.0,2515.0
13551,"AW00024550","Randy Ma",75,"50 and above","New","2013-02-04",149,1,37.0,3.0,3,0,37.0,37.0
13552,"AW00024551","Molly Malhotra",74,"50 and above","New","2013-02-25",148,1,142.0,5.0,5,0,142.0,142.0
13553,"AW00024552","Ross Carlson",74,"50 and above","New","2013-12-03",139,1,39.0,2.0,2,0,39.0,39.0
13554,"AW00024553","Michele Ashe",74,"50 and above","New","2013-12-23",138,1,4.0,1.0,1,0,4.0,4.0
13555,"AW00024554","Deanna Fernandez",74,"50 and above","New","2013-08-12",142,1,70.0,3.0,3,0,70.0,70.0
13556,"AW00024555","Lacey Chande",74,"50 and above","New","2013-08-11",142,1,59.0,5.0,5,0,59.0,59.0
13557,"AW00024556","Claudia Yang",73,"50 and above","New","2013-06-23",144,1,6.0,2.0,2,0,6.0,6.0
13558,"AW00024557","Franklin Lin",68,"50 and above","New","2013-05-29",145,1,70.0,3.0,3,0,70.0,70.0
13559,"AW00024558","Savannah Brooks",65,"50 and above","New","2013-04-28",146,1,2487.0,3.0,3,0,2487.0,2487.0
13560,"AW00024559","Adrienne Suarez",66,"50 and above","New","2013-09-30",141,1,6.0,2.0,2,0,6.0,6.0
13561,"AW00024560","Veronica Fernandez",65,"50 and above","New","2013-12-20",138,1,2405.0,3.0,3,0,2405.0,2405.0
13562,"AW00024561","Megan Sherman",65,"50 and above","New","2013-02-07",148,1,4.0,1.0,1,0,4.0,4.0
13563,"AW00024562","Ricky Rubio",65,"50 and above","New","2013-10-03",141,1,4.0,1.0,1,0,4.0,4.0
13564,"AW00024563","Adriana Rodriguez",65,"50 and above","New","2013-07-26",143,1,6.0,2.0,2,0,6.0,6.0
13565,"AW00024564","Johnny Andersen",61,"50 and above","New","2013-10-02",141,1,39.0,2.0,2,0,39.0,39.0
13566,"AW00024565","Theodore Navarro",62,"50 and above","New","2013-07-16",143,1,575.0,2.0,2,0,575.0,575.0
13567,"AW00024566","Kara Nara",62,"50 and above","New","2013-11-21",139,1,5.0,1.0,1,0,5.0,5.0
13568,"AW00024567","Alison Deng",68,"50 and above","New","2013-03-20",147,1,6.0,2.0,2,0,6.0,6.0
13569,"AW00024568","Jose Mitchell",68,"50 and above","New","2013-07-10",143,1,14.0,2.0,2,0,14.0,14.0
13570,"AW00024569","Bob Gonzalez",63,"50 and above","New","2013-05-28",145,1,2480.0,3.0,3,0,2480.0,2480.0
13571,"AW00024570","Karen Guo",69,"50 and above","New","2013-11-24",139,1,59.0,2.0,2,0,59.0,59.0
13572,"AW00024571","Roberto Navarro",58,"50 and above","New","2013-12-28",138,1,27.0,3.0,3,0,27.0,27.0
13573,"AW00024572","Carolyn Martinez",64,"50 and above","New","2013-04-16",146,1,4.0,1.0,1,0,4.0,4.0
13574,"AW00024573","Colin Rai",63,"50 and above","New","2013-05-20",145,1,2563.0,2.0,2,0,2563.0,2563.0
13575,"AW00024574","Alison Yuan",70,"50 and above","New","2013-08-07",142,1,99.0,4.0,4,0,99.0,99.0
13576,"AW00024575","Arturo Zhu",65,"50 and above","New","2013-12-09",138,1,5.0,1.0,1,0,5.0,5.0
13577,"AW00024576","Jake Hu",70,"50 and above","New","2013-07-11",143,1,90.0,3.0,3,0,90.0,90.0
13578,"AW00024577","Gilbert Lal",71,"50 and above","New","2013-05-21",145,1,2487.0,3.0,3,0,2487.0,2487.0
13579,"AW00024578","Meredith Lopez",67,"50 and above","New","2013-11-06",139,1,27.0,3.0,3,0,27.0,27.0
13580,"AW00024579","Trevor Alexander",72,"50 and above","New","2013-12-16",138,1,39.0,2.0,2,0,39.0,39.0
13581,"AW00024580","Wesley Zhao",66,"50 and above","New","2013-08-23",142,1,597.0,3.0,3,0,597.0,597.0
13582,"AW00024581","Reginald Diaz",72,"50 and above","New","2013-10-28",140,1,40.0,2.0,2,0,40.0,40.0
13583,"AW00024582","Marie Sai",66,"50 and above","New","2013-06-12",144,1,2466.0,4.0,4,0,2466.0,2466.0
13584,"AW00024583","Roy Chandra",72,"50 and above","New","2013-06-16",144,1,2487.0,3.0,3,0,2487.0,2487.0
13585,"AW00024584","Ronnie Liang",44,"40-49","New","2013-06-06",144,1,30.0,2.0,2,0,30.0,30.0
13586,"AW00024585","Harold Patel",44,"40-49","New","2013-07-02",144,2,3366.0,5.0,5,6,1683.0,561.0
13587,"AW00024586","Jerry Luo",44,"40-49","Regular","2013-12-27",138,2,4144.0,2.0,2,12,2072.0,345.0
13588,"AW00024587","Suzanne Sun",44,"40-49","New","2013-12-14",138,2,3883.0,2.0,2,11,1941.5,353.0
13589,"AW00024588","Kathryn Becker",43,"40-49","New","2013-07-20",143,1,14.0,2.0,2,0,14.0,14.0
13590,"AW00024589","Laura Zhao",44,"40-49","New","2013-03-20",147,1,69.0,3.0,3,0,69.0,69.0
13591,"AW00024590","Diana Alonso",46,"40-49","Regular","2013-12-23",138,2,3912.0,4.0,4,12,1956.0,326.0
13592,"AW00024591","Derek Pal",45,"40-49","New","2013-08-05",143,1,59.0,2.0,2,0,59.0,59.0
13593,"AW00024592","Jay Martinez",44,"40-49","New","2013-12-07",138,2,3897.0,4.0,4,11,1948.5,354.0
13594,"AW00024593","Destiny Watson",45,"40-49","New","2014-01-19",137,1,5.0,1.0,1,0,5.0,5.0
13595,"AW00024594","Franklin Yuan",45,"40-49","New","2013-02-27",148,1,40.0,2.0,2,0,40.0,40.0
13596,"AW00024595","Kelvin Wu",46,"40-49","New","2013-04-04",147,1,62.0,3.0,3,0,62.0,62.0
13597,"AW00024596","Heather Zhao",46,"40-49","Regular","2013-12-13",138,2,4168.0,3.0,3,12,2084.0,347.0
13598,"AW00024597","Lee Dominguez",45,"40-49","Regular","2013-12-11",138,2,4010.0,7.0,7,12,2005.0,334.0
13599,"AW00024598","Irma Sherwood",39,"30-39","Regular","2013-12-09",138,2,4228.0,5.0,5,12,2114.0,352.0
13600,"AW00024599","Virginia Garcia",39,"30-39","New","2013-08-13",142,1,27.0,2.0,2,0,27.0,27.0
13601,"AW00024600","Lisa Li",41,"40-49","New","2013-09-30",141,1,5.0,1.0,1,0,5.0,5.0
13602,"AW00024601","Natasha Munoz",41,"40-49","Regular","2013-12-19",138,2,3883.0,2.0,2,12,1941.5,324.0
13603,"AW00024602","Preston Garcia",46,"40-49","New","2013-12-19",138,2,3883.0,2.0,2,11,1941.5,353.0
13604,"AW00024603","Jake Zhu",47,"40-49","New","2013-10-16",140,1,40.0,2.0,2,0,40.0,40.0
13605,"AW00024604","Melvin Rai",47,"40-49","New","2012-12-30",150,2,3681.0,6.0,6,0,1840.5,3681.0
13606,"AW00024605","Roger Wang",47,"40-49","New","2013-01-20",149,2,3627.0,5.0,5,1,1813.5,3627.0
13607,"AW00024606","Cassie Nath",41,"40-49","New","2013-01-13",149,2,2155.0,3.0,3,11,1077.5,196.0
13608,"AW00024607","Kristine Ruiz",43,"40-49","New","2013-09-05",142,1,5.0,1.0,1,0,5.0,5.0
13609,"AW00024608","Katrina Nara",41,"40-49","Regular","2013-02-18",148,2,2120.0,2.0,2,13,1060.0,163.0
13610,"AW00024609","Jenny Zhang",47,"40-49","New","2013-02-03",149,2,2120.0,2.0,2,11,1060.0,193.0
13611,"AW00024610","Troy Kapoor",47,"40-49","New","2013-09-10",141,1,40.0,2.0,2,0,40.0,40.0
13612,"AW00024611","Pedro Suarez",42,"40-49","New","2013-01-29",149,2,2219.0,4.0,4,11,1109.5,202.0
13613,"AW00024612","Devon Chander",49,"40-49","New","2013-02-16",148,2,2151.0,5.0,5,11,1075.5,196.0
13614,"AW00024613","Stacy Serrano",49,"40-49","New","2013-02-03",149,2,2147.0,4.0,4,10,1073.5,215.0
13615,"AW00024614","Lindsey Raje",49,"40-49","New","2013-02-16",148,2,2120.0,2.0,2,10,1060.0,212.0
13616,"AW00024615","Dwayne Ortega",48,"40-49","New","2013-03-07",147,2,2155.0,3.0,3,11,1077.5,196.0
